A201900699,7.4.2019,Neustadt,K6488,Spielzeugroboter,31,49.99
A201900700,12.4.2019,Neustadt,K4253,Spielzeugroboter,4,49.99
A201900701,12.4.2019,Speyer,K3683,Lego-Roboter,7,129.9
A201900702,1.4.2019,Heidelberg,K4655,Wischroboter,29,289.0
A201900703,9.4.2019,Heidelberg,K4058,NAO-Roboter,36,8400.0
A201900704,2.4.2019,Speyer,K7890,Staubsaugerroboter,33,398.95
A201900705,11.4.2019,Mannheim,K5392,Staubsaugerroboter,17,398.95
A201900706,11.4.2019,Heidelberg,K2720,Wischroboter,41,289.0
A201900707,3.4.2019,Heidelberg,K4725,Spielzeugroboter,1,49.99
A201900708,6.4.2019,Neustadt,K5839,Staubsaugerroboter,42,398.95
A201900709,1.4.2019,Mannheim,K1815,Lego-Roboter,8,129.9
A201900710,6.4.2019,Schwetzingen,K8573,NAO-Roboter,18,8400.0
A201900711,3.4.2019,Speyer,K9137,Spielzeugroboter,5,49.99
A201900712,9.4.2019,Schwetzingen,K4762,Wischroboter,28,289.0
A201900713,4.4.2019,Mannheim,K8136,Spielzeugroboter,35,49.99
A201900714,3.4.2019,Mannheim,K9686,Spielzeugroboter,10,49.99
A201900715,12.4.2019,Mannheim,K8512,Spielzeugroboter,35,49.99
A201900716,3.4.2019,Schwetzingen,K6842,Staubsaugerroboter,11,398.95
A201900717,12.4.2019,Speyer,K6640,Spielzeugroboter,1,49.99
A201900718,8.4.2019,Mannheim,K3424,NAO-Roboter,18,8400.0
A201900719,2.4.2019,Heidelberg,K0600,Staubsaugerroboter,5,398.95
A201900720,6.4.2019,Mannheim,K6737,Staubsaugerroboter,29,398.95
A201900721,10.4.2019,Schwetzingen,K3014,Wischroboter,18,289.0
A201900722,8.4.2019,Heidelberg,K2197,Wischroboter,22,289.0
A201900723,8.4.2019,Speyer,K8665,Spielzeugroboter,6,49.99
A201900724,2.4.2019,Schwetzingen,K9284,Spielzeugroboter,2,49.99
A201900725,11.4.2019,Mannheim,K1909,Lego-Roboter,10,129.9
A201900726,1.4.2019,Neustadt,K4654,Spielzeugroboter,14,49.99
A201900727,5.4.2019,Mannheim,K9095,NAO-Roboter,32,8400.0
A201900728,8.4.2019,Speyer,K1672,Spielzeugroboter,34,49.99
A201900729,7.4.2019,Speyer,K3604,Wischroboter,31,289.0
A201900730,3.4.2019,Schwetzingen,K2876,Staubsaugerroboter,2,398.95
A201900731,1.4.2019,Heidelberg,K5690,NAO-Roboter,6,8400.0
A201900732,10.4.2019,Mannheim,K6275,NAO-Roboter,38,8400.0
A201900733,6.4.2019,Schwetzingen,K6082,Spielzeugroboter,39,49.99
A201900734,11.4.2019,Schwetzingen,K8038,Lego-Roboter,1,129.9
A201900735,2.4.2019,Mannheim,K1248,Wischroboter,12,289.0
A201900736,8.4.2019,Speyer,K2883,Lego-Roboter,1,129.9
A201900737,9.4.2019,Speyer,K9382,Lego-Roboter,28,129.9
A201900738,2.4.2019,Speyer,K9501,Wischroboter,36,289.0
A201900739,5.4.2019,Neustadt,K9505,Staubsaugerroboter,11,398.95
A201900740,3.4.2019,Speyer,K1511,NAO-Roboter,19,8400.0
A201900741,3.4.2019,Heidelberg,K1546,NAO-Roboter,18,8400.0
A201900742,6.4.2019,Heidelberg,K4778,Staubsaugerroboter,40,398.95
A201900743,11.4.2019,Neustadt,K3053,Spielzeugroboter,14,49.99
A201900744,12.4.2019,Schwetzingen,K9525,Wischroboter,23,289.0
A201900745,2.4.2019,Heidelberg,K7998,Staubsaugerroboter,14,398.95
A201900746,8.4.2019,Speyer,K0361,Wischroboter,7,289.0
A201900747,3.4.2019,Speyer,K5272,Lego-Roboter,29,129.9
A201900748,9.4.2019,Neustadt,K9281,Spielzeugroboter,11,49.99
A201900749,5.4.2019,Speyer,K8704,Spielzeugroboter,33,49.99
A201900750,3.4.2019,Schwetzingen,K5848,NAO-Roboter,26,8400.0
A201900751,11.4.2019,Speyer,K6913,Staubsaugerroboter,15,398.95
A201900752,1.4.2019,Speyer,K4982,Lego-Roboter,2,129.9
A201900753,3.4.2019,Schwetzingen,K9932,Spielzeugroboter,19,49.99
A201900754,11.4.2019,Mannheim,K6350,Staubsaugerroboter,27,398.95
A201900755,11.4.2019,Schwetzingen,K0378,NAO-Roboter,3,8400.0
A201900756,5.4.2019,Schwetzingen,K9985,Lego-Roboter,5,129.9
A201900757,8.4.2019,Neustadt,K9956,Wischroboter,1,289.0
A201900758,3.4.2019,Schwetzingen,K0614,Wischroboter,14,289.0
A201900759,7.4.2019,Mannheim,K7304,Spielzeugroboter,32,49.99
A201900760,8.4.2019,Speyer,K8252,NAO-Roboter,41,8400.0
A201900761,4.4.2019,Speyer,K0545,NAO-Roboter,35,8400.0
A201900762,4.4.2019,Heidelberg,K4846,NAO-Roboter,21,8400.0
A201900763,1.4.2019,Neustadt,K7537,Spielzeugroboter,24,49.99
A201900764,12.4.2019,Heidelberg,K6154,Spielzeugroboter,17,49.99
A201900765,4.4.2019,Mannheim,K8555,Wischroboter,42,289.0
A201900766,7.4.2019,Schwetzingen,K4692,Staubsaugerroboter,29,398.95
A201900767,8.4.2019,Schwetzingen,K0071,Wischroboter,28,289.0
A201900768,2.4.2019,Schwetzingen,K3357,Spielzeugroboter,33,49.99
A201900769,10.4.2019,Neustadt,K4496,Staubsaugerroboter,36,398.95
A201900770,11.4.2019,Neustadt,K0321,Staubsaugerroboter,21,398.95
A201900771,5.4.2019,Mannheim,K9039,NAO-Roboter,15,8400.0
A201900772,1.4.2019,Heidelberg,K3979,Staubsaugerroboter,40,398.95
A201900773,11.4.2019,Speyer,K7353,Lego-Roboter,41,129.9
A201900774,9.4.2019,Schwetzingen,K2086,Spielzeugroboter,31,49.99
A201900775,9.4.2019,Heidelberg,K0364,NAO-Roboter,1,8400.0
A201900776,12.4.2019,Schwetzingen,K1748,Spielzeugroboter,15,49.99
A201900777,10.4.2019,Schwetzingen,K7561,NAO-Roboter,35,8400.0
A201900778,9.4.2019,Schwetzingen,K6725,Lego-Roboter,39,129.9
A201900779,8.4.2019,Schwetzingen,K7114,Wischroboter,11,289.0
A201900780,2.4.2019,Mannheim,K5353,NAO-Roboter,38,8400.0
A201900781,10.4.2019,Neustadt,K2421,Spielzeugroboter,42,49.99
A201900782,2.4.2019,Speyer,K6558,Wischroboter,40,289.0
A201900783,5.4.2019,Neustadt,K4199,Staubsaugerroboter,29,398.95
A201900784,11.4.2019,Schwetzingen,K2723,Spielzeugroboter,5,49.99
A201900785,9.4.2019,Mannheim,K0817,Wischroboter,15,289.0
A201900786,7.4.2019,Speyer,K6630,Wischroboter,17,289.0
A201900787,7.4.2019,Mannheim,K5442,Spielzeugroboter,40,49.99
A201900788,12.4.2019,Speyer,K5415,Staubsaugerroboter,5,398.95
A201900789,2.4.2019,Neustadt,K6562,Spielzeugroboter,37,49.99
A201900790,7.4.2019,Neustadt,K7285,Wischroboter,18,289.0
A201900791,8.4.2019,Neustadt,K8659,Spielzeugroboter,23,49.99
A201900792,9.4.2019,Mannheim,K6852,Wischroboter,27,289.0
A201900793,8.4.2019,Neustadt,K2217,Lego-Roboter,31,129.9
A201900794,7.4.2019,Mannheim,K2116,Spielzeugroboter,21,49.99
A201900795,12.4.2019,Speyer,K6794,NAO-Roboter,11,8400.0
A201900796,3.4.2019,Neustadt,K0603,NAO-Roboter,23,8400.0
A201900797,7.4.2019,Speyer,K7700,Spielzeugroboter,41,49.99
A201900798,11.4.2019,Schwetzingen,K3747,Wischroboter,6,289.0
A201900799,11.4.2019,Speyer,K5724,NAO-Roboter,36,8400.0
A201900800,2.4.2019,Speyer,K7412,NAO-Roboter,33,8400.0
A201900801,10.4.2019,Heidelberg,K0551,NAO-Roboter,1,8400.0
A201900802,2.4.2019,Neustadt,K2429,Staubsaugerroboter,21,398.95
A201900803,10.4.2019,Heidelberg,K1800,Wischroboter,1,289.0
A201900804,1.4.2019,Speyer,K2217,Lego-Roboter,13,129.9
A201900805,2.4.2019,Mannheim,K7152,Lego-Roboter,23,129.9
A201900806,7.4.2019,Heidelberg,K4888,Lego-Roboter,28,129.9
A201900807,7.4.2019,Mannheim,K4728,Spielzeugroboter,25,49.99
A201900808,11.4.2019,Speyer,K4823,Wischroboter,11,289.0
A201900809,5.4.2019,Speyer,K6781,Lego-Roboter,23,129.9
A201900810,12.4.2019,Mannheim,K3396,NAO-Roboter,34,8400.0
A201900811,8.4.2019,Heidelberg,K3855,Lego-Roboter,42,129.9
A201900812,4.4.2019,Mannheim,K0489,Spielzeugroboter,19,49.99
A201900813,10.4.2019,Neustadt,K2789,Spielzeugroboter,40,49.99
A201900814,5.4.2019,Neustadt,K7532,Staubsaugerroboter,22,398.95
A201900815,1.4.2019,Heidelberg,K8463,Staubsaugerroboter,35,398.95
A201900816,8.4.2019,Mannheim,K9099,Spielzeugroboter,35,49.99
A201900817,12.4.2019,Speyer,K7772,Spielzeugroboter,32,49.99
A201900818,7.4.2019,Mannheim,K3585,NAO-Roboter,10,8400.0
A201900819,3.4.2019,Neustadt,K5156,NAO-Roboter,20,8400.0
A201900820,4.4.2019,Neustadt,K4160,NAO-Roboter,24,8400.0
A201900821,3.4.2019,Mannheim,K2067,Spielzeugroboter,21,49.99
A201900822,4.4.2019,Heidelberg,K9057,Wischroboter,8,289.0
A201900823,5.4.2019,Heidelberg,K7905,Wischroboter,11,289.0
A201900824,8.4.2019,Heidelberg,K5307,Lego-Roboter,41,129.9
A201900825,3.4.2019,Heidelberg,K7387,Staubsaugerroboter,31,398.95
A201900826,8.4.2019,Speyer,K2243,Wischroboter,24,289.0
A201900827,8.4.2019,Neustadt,K8873,Staubsaugerroboter,36,398.95
A201900828,3.4.2019,Heidelberg,K0564,Lego-Roboter,12,129.9
A201900829,6.4.2019,Mannheim,K9959,Lego-Roboter,42,129.9
