A201900228,2.2.2019,Heidelberg,K8572,Wischroboter,26,289.0
A201900229,8.2.2019,Heidelberg,K1299,Staubsaugerroboter,30,398.95
A201900230,1.2.2019,Schwetzingen,K6737,Spielzeugroboter,40,49.99
A201900231,4.2.2019,Schwetzingen,K2493,NAO-Roboter,9,8400.0
A201900232,2.2.2019,Heidelberg,K6733,Lego-Roboter,26,129.9
A201900233,6.2.2019,Speyer,K4765,Lego-Roboter,10,129.9
A201900234,1.2.2019,Neustadt,K9274,Spielzeugroboter,2,49.99
A201900235,8.2.2019,Schwetzingen,K5658,Wischroboter,24,289.0
A201900236,6.2.2019,Neustadt,K8186,Spielzeugroboter,42,49.99
A201900237,4.2.2019,Neustadt,K4455,Staubsaugerroboter,32,398.95
A201900238,10.2.2019,Speyer,K1630,Lego-Roboter,24,129.9
A201900239,8.2.2019,Schwetzingen,K9300,Lego-Roboter,28,129.9
A201900240,2.2.2019,Speyer,K7080,NAO-Roboter,40,8400.0
A201900241,1.2.2019,Neustadt,K5900,Spielzeugroboter,25,49.99
A201900242,4.2.2019,Schwetzingen,K6773,NAO-Roboter,24,8400.0
A201900243,2.2.2019,Neustadt,K9761,Staubsaugerroboter,1,398.95
A201900244,12.2.2019,Schwetzingen,K5199,Staubsaugerroboter,24,398.95
A201900245,6.2.2019,Schwetzingen,K3732,NAO-Roboter,35,8400.0
A201900246,4.2.2019,Speyer,K7317,Wischroboter,20,289.0
A201900247,6.2.2019,Neustadt,K9471,Wischroboter,34,289.0
A201900248,7.2.2019,Neustadt,K5443,Lego-Roboter,13,129.9
A201900249,12.2.2019,Speyer,K5653,Lego-Roboter,35,129.9
A201900250,11.2.2019,Speyer,K4183,Staubsaugerroboter,7,398.95
A201900251,8.2.2019,Schwetzingen,K6927,Lego-Roboter,37,129.9
A201900252,7.2.2019,Schwetzingen,K6472,Staubsaugerroboter,36,398.95
A201900253,1.2.2019,Neustadt,K6236,NAO-Roboter,8,8400.0
A201900254,8.2.2019,Mannheim,K9562,Wischroboter,12,289.0
A201900255,12.2.2019,Mannheim,K8676,NAO-Roboter,37,8400.0
A201900256,1.2.2019,Heidelberg,K7865,Lego-Roboter,17,129.9
A201900257,1.2.2019,Heidelberg,K8020,Wischroboter,31,289.0
A201900258,4.2.2019,Mannheim,K9724,NAO-Roboter,20,8400.0
A201900259,1.2.2019,Heidelberg,K7018,Spielzeugroboter,38,49.99
A201900260,4.2.2019,Schwetzingen,K7610,Staubsaugerroboter,39,398.95
A201900261,2.2.2019,Mannheim,K9861,Spielzeugroboter,14,49.99
A201900262,6.2.2019,Neustadt,K5783,Spielzeugroboter,35,49.99
A201900263,8.2.2019,Mannheim,K9613,Staubsaugerroboter,2,398.95
A201900264,11.2.2019,Heidelberg,K6281,Lego-Roboter,28,129.9
A201900265,11.2.2019,Neustadt,K4991,Spielzeugroboter,6,49.99
A201900266,11.2.2019,Schwetzingen,K2987,Wischroboter,11,289.0
A201900267,1.2.2019,Schwetzingen,K9739,Wischroboter,23,289.0
A201900268,4.2.2019,Neustadt,K4726,Lego-Roboter,5,129.9
A201900269,7.2.2019,Heidelberg,K3760,Staubsaugerroboter,23,398.95
A201900270,11.2.2019,Mannheim,K1637,Lego-Roboter,28,129.9
A201900271,8.2.2019,Schwetzingen,K8384,NAO-Roboter,12,8400.0
