A201901157,4.6.2019,Speyer,K4457,NAO-Roboter,38,8400.0
A201901158,6.6.2019,Heidelberg,K8856,NAO-Roboter,15,8400.0
A201901159,5.6.2019,Schwetzingen,K8715,Spielzeugroboter,5,49.99
A201901160,1.6.2019,Speyer,K9562,NAO-Roboter,40,8400.0
A201901161,4.6.2019,Speyer,K1767,Wischroboter,6,289.0
A201901162,1.6.2019,Heidelberg,K8948,Wischroboter,3,289.0
A201901163,11.6.2019,Speyer,K5522,Staubsaugerroboter,31,398.95
A201901164,10.6.2019,Speyer,K0523,Staubsaugerroboter,24,398.95
A201901165,9.6.2019,Heidelberg,K2625,Staubsaugerroboter,38,398.95
A201901166,3.6.2019,Speyer,K3698,Staubsaugerroboter,23,398.95
A201901167,3.6.2019,Mannheim,K2456,Lego-Roboter,29,129.9
A201901168,10.6.2019,Mannheim,K4382,NAO-Roboter,1,8400.0
A201901169,9.6.2019,Heidelberg,K0972,Spielzeugroboter,11,49.99
A201901170,11.6.2019,Schwetzingen,K8604,NAO-Roboter,22,8400.0
A201901171,6.6.2019,Speyer,K1752,Wischroboter,10,289.0
A201901172,10.6.2019,Heidelberg,K4444,Lego-Roboter,24,129.9
A201901173,9.6.2019,Speyer,K9426,Lego-Roboter,6,129.9
A201901174,12.6.2019,Neustadt,K3640,Staubsaugerroboter,37,398.95
A201901175,1.6.2019,Mannheim,K7654,Lego-Roboter,30,129.9
A201901176,4.6.2019,Speyer,K2626,NAO-Roboter,3,8400.0
A201901177,8.6.2019,Neustadt,K1984,NAO-Roboter,35,8400.0
A201901178,10.6.2019,Speyer,K3217,Wischroboter,7,289.0
A201901179,3.6.2019,Heidelberg,K3294,NAO-Roboter,8,8400.0
A201901180,7.6.2019,Heidelberg,K5912,NAO-Roboter,1,8400.0
A201901181,2.6.2019,Speyer,K0071,Spielzeugroboter,35,49.99
A201901182,11.6.2019,Heidelberg,K3648,NAO-Roboter,11,8400.0
A201901183,2.6.2019,Heidelberg,K7485,Wischroboter,9,289.0
A201901184,1.6.2019,Heidelberg,K0916,NAO-Roboter,16,8400.0
A201901185,2.6.2019,Speyer,K8195,Wischroboter,18,289.0
A201901186,1.6.2019,Neustadt,K2452,Spielzeugroboter,34,49.99
