A201901623,5.8.2019,Mannheim,K4742,Spielzeugroboter,26,49.99
A201901624,7.8.2019,Speyer,K9422,NAO-Roboter,39,8400.0
A201901625,4.8.2019,Heidelberg,K6697,NAO-Roboter,23,8400.0
A201901626,1.8.2019,Speyer,K8848,Staubsaugerroboter,13,398.95
A201901627,8.8.2019,Mannheim,K4110,Lego-Roboter,41,129.9
A201901628,8.8.2019,Neustadt,K1067,Spielzeugroboter,23,49.99
A201901629,9.8.2019,Heidelberg,K1340,Lego-Roboter,33,129.9
A201901630,11.8.2019,Speyer,K9965,NAO-Roboter,23,8400.0
A201901631,6.8.2019,Mannheim,K4830,Staubsaugerroboter,3,398.95
A201901632,8.8.2019,Mannheim,K8877,Wischroboter,32,289.0
A201901633,1.8.2019,Mannheim,K0702,Wischroboter,20,289.0
A201901634,9.8.2019,Speyer,K3068,Lego-Roboter,34,129.9
A201901635,2.8.2019,Mannheim,K3761,NAO-Roboter,25,8400.0
A201901636,8.8.2019,Speyer,K6044,Wischroboter,20,289.0
A201901637,7.8.2019,Heidelberg,K5572,Lego-Roboter,26,129.9
A201901638,8.8.2019,Speyer,K8590,NAO-Roboter,19,8400.0
A201901639,3.8.2019,Schwetzingen,K1021,Lego-Roboter,15,129.9
A201901640,5.8.2019,Schwetzingen,K6012,Spielzeugroboter,35,49.99
A201901641,7.8.2019,Neustadt,K6744,Spielzeugroboter,10,49.99
A201901642,10.8.2019,Mannheim,K2911,Lego-Roboter,41,129.9
A201901643,12.8.2019,Neustadt,K0952,Spielzeugroboter,29,49.99
A201901644,6.8.2019,Heidelberg,K5763,NAO-Roboter,7,8400.0
A201901645,9.8.2019,Schwetzingen,K2487,Spielzeugroboter,11,49.99
A201901646,4.8.2019,Heidelberg,K1771,Spielzeugroboter,33,49.99
A201901647,3.8.2019,Speyer,K7496,Wischroboter,41,289.0
A201901648,1.8.2019,Schwetzingen,K7801,Spielzeugroboter,40,49.99
A201901649,7.8.2019,Schwetzingen,K4786,Lego-Roboter,23,129.9
A201901650,9.8.2019,Mannheim,K5805,Lego-Roboter,9,129.9
A201901651,4.8.2019,Schwetzingen,K5821,Staubsaugerroboter,41,398.95
A201901652,8.8.2019,Speyer,K0790,Wischroboter,19,289.0
A201901653,4.8.2019,Schwetzingen,K2434,Lego-Roboter,11,129.9
A201901654,6.8.2019,Neustadt,K4412,NAO-Roboter,31,8400.0
