A201902343,8.11.2019,Mannheim,K1978,Wischroboter,22,289.0
A201902344,6.11.2019,Heidelberg,K0404,Spielzeugroboter,30,49.99
A201902345,10.11.2019,Mannheim,K9992,Lego-Roboter,7,129.9
A201902346,11.11.2019,Mannheim,K4085,Spielzeugroboter,4,49.99
A201902347,12.11.2019,Schwetzingen,K0742,Lego-Roboter,5,129.9
A201902348,11.11.2019,Heidelberg,K5458,Lego-Roboter,23,129.9
A201902349,12.11.2019,Speyer,K0579,Wischroboter,24,289.0
A201902350,2.11.2019,Mannheim,K5758,Lego-Roboter,41,129.9
A201902351,2.11.2019,Mannheim,K6197,Lego-Roboter,40,129.9
A201902352,6.11.2019,Schwetzingen,K7247,Wischroboter,2,289.0
A201902353,11.11.2019,Speyer,K9633,Wischroboter,37,289.0
A201902354,2.11.2019,Heidelberg,K8095,NAO-Roboter,33,8400.0
A201902355,9.11.2019,Speyer,K4148,Lego-Roboter,22,129.9
A201902356,10.11.2019,Schwetzingen,K7213,NAO-Roboter,15,8400.0
A201902357,6.11.2019,Schwetzingen,K6217,Wischroboter,29,289.0
A201902358,3.11.2019,Speyer,K9360,Staubsaugerroboter,6,398.95
A201902359,12.11.2019,Speyer,K4005,Wischroboter,10,289.0
A201902360,9.11.2019,Mannheim,K2110,NAO-Roboter,29,8400.0
A201902361,12.11.2019,Speyer,K2492,NAO-Roboter,25,8400.0
A201902362,5.11.2019,Neustadt,K7111,Wischroboter,20,289.0
A201902363,1.11.2019,Mannheim,K9942,Wischroboter,23,289.0
A201902364,2.11.2019,Heidelberg,K8744,Staubsaugerroboter,8,398.95
A201902365,11.11.2019,Neustadt,K9569,Lego-Roboter,8,129.9
A201902366,10.11.2019,Neustadt,K3482,Staubsaugerroboter,41,398.95
A201902367,3.11.2019,Mannheim,K4157,NAO-Roboter,27,8400.0
A201902368,2.11.2019,Speyer,K3303,NAO-Roboter,8,8400.0
A201902369,7.11.2019,Heidelberg,K9945,Staubsaugerroboter,35,398.95
A201902370,4.11.2019,Schwetzingen,K6113,Staubsaugerroboter,36,398.95
A201902371,10.11.2019,Heidelberg,K9339,Wischroboter,24,289.0
A201902372,11.11.2019,Heidelberg,K5513,NAO-Roboter,12,8400.0
A201902373,9.11.2019,Mannheim,K9940,Lego-Roboter,41,129.9
A201902374,11.11.2019,Neustadt,K1249,Spielzeugroboter,36,49.99
A201902375,3.11.2019,Schwetzingen,K0042,Wischroboter,4,289.0
A201902376,9.11.2019,Schwetzingen,K0435,Lego-Roboter,35,129.9
A201902377,1.11.2019,Speyer,K8018,Staubsaugerroboter,35,398.95
A201902378,1.11.2019,Neustadt,K8030,Staubsaugerroboter,5,398.95
A201902379,4.11.2019,Heidelberg,K5063,Spielzeugroboter,4,49.99
A201902380,8.11.2019,Heidelberg,K3141,Wischroboter,6,289.0
A201902381,6.11.2019,Neustadt,K7404,Wischroboter,38,289.0
A201902382,4.11.2019,Heidelberg,K5513,Lego-Roboter,22,129.9
A201902383,5.11.2019,Schwetzingen,K5515,Wischroboter,13,289.0
A201902384,2.11.2019,Schwetzingen,K4063,Wischroboter,32,289.0
A201902385,6.11.2019,Speyer,K3889,Staubsaugerroboter,28,398.95
A201902386,12.11.2019,Speyer,K6411,Spielzeugroboter,25,49.99
A201902387,3.11.2019,Neustadt,K5716,Spielzeugroboter,20,49.99
A201902388,10.11.2019,Neustadt,K5282,Wischroboter,23,289.0
A201902389,3.11.2019,Neustadt,K2220,Wischroboter,14,289.0
A201902390,12.11.2019,Mannheim,K4121,Staubsaugerroboter,29,398.95
A201902391,4.11.2019,Schwetzingen,K6554,Spielzeugroboter,15,49.99
A201902392,8.11.2019,Mannheim,K0533,Staubsaugerroboter,30,398.95
A201902393,8.11.2019,Speyer,K6973,Wischroboter,20,289.0
A201902394,12.11.2019,Speyer,K2027,Wischroboter,11,289.0
A201902395,7.11.2019,Schwetzingen,K3474,NAO-Roboter,3,8400.0
A201902396,5.11.2019,Speyer,K4188,Spielzeugroboter,5,49.99
A201902397,10.11.2019,Heidelberg,K6321,Lego-Roboter,39,129.9
A201902398,4.11.2019,Mannheim,K6616,NAO-Roboter,6,8400.0
A201902399,10.11.2019,Speyer,K3734,Wischroboter,40,289.0
A201902400,3.11.2019,Speyer,K7017,Wischroboter,3,289.0
A201902401,6.11.2019,Speyer,K9567,Lego-Roboter,16,129.9
A201902402,4.11.2019,Schwetzingen,K8433,Spielzeugroboter,13,49.99
A201902403,7.11.2019,Heidelberg,K0088,Wischroboter,25,289.0
A201902404,7.11.2019,Speyer,K8967,Spielzeugroboter,27,49.99
A201902405,3.11.2019,Neustadt,K1877,Staubsaugerroboter,24,398.95
A201902406,2.11.2019,Mannheim,K7394,Spielzeugroboter,25,49.99
A201902407,9.11.2019,Speyer,K0523,Lego-Roboter,42,129.9
A201902408,4.11.2019,Schwetzingen,K1757,Spielzeugroboter,31,49.99
A201902409,3.11.2019,Heidelberg,K2073,Staubsaugerroboter,26,398.95
A201902410,5.11.2019,Schwetzingen,K1472,Lego-Roboter,9,129.9
A201902411,3.11.2019,Neustadt,K6224,Lego-Roboter,34,129.9
A201902412,11.11.2019,Heidelberg,K6547,Wischroboter,11,289.0
A201902413,4.11.2019,Neustadt,K1920,Staubsaugerroboter,20,398.95
A201902414,8.11.2019,Schwetzingen,K0305,Lego-Roboter,1,129.9
A201902415,6.11.2019,Heidelberg,K2397,NAO-Roboter,4,8400.0
A201902416,3.11.2019,Speyer,K4478,Wischroboter,5,289.0
A201902417,6.11.2019,Mannheim,K7781,Staubsaugerroboter,10,398.95
A201902418,11.11.2019,Neustadt,K7714,Wischroboter,2,289.0
A201902419,4.11.2019,Heidelberg,K9107,NAO-Roboter,21,8400.0
A201902420,9.11.2019,Mannheim,K0320,Staubsaugerroboter,8,398.95
A201902421,11.11.2019,Heidelberg,K8047,Lego-Roboter,25,129.9
A201902422,12.11.2019,Schwetzingen,K9692,Staubsaugerroboter,29,398.95
A201902423,12.11.2019,Speyer,K1779,NAO-Roboter,4,8400.0
A201902424,9.11.2019,Mannheim,K2030,Staubsaugerroboter,37,398.95
A201902425,5.11.2019,Mannheim,K2240,Spielzeugroboter,7,49.99
A201902426,1.11.2019,Schwetzingen,K6855,Lego-Roboter,14,129.9
A201902427,11.11.2019,Neustadt,K3500,Spielzeugroboter,32,49.99
A201902428,2.11.2019,Speyer,K1493,Staubsaugerroboter,17,398.95
A201902429,5.11.2019,Heidelberg,K0189,Staubsaugerroboter,40,398.95
A201902430,8.11.2019,Mannheim,K2893,Spielzeugroboter,30,49.99
A201902431,9.11.2019,Schwetzingen,K3792,Wischroboter,32,289.0
A201902432,6.11.2019,Speyer,K4195,Lego-Roboter,39,129.9
A201902433,6.11.2019,Schwetzingen,K2176,NAO-Roboter,28,8400.0
A201902434,12.11.2019,Mannheim,K3053,NAO-Roboter,1,8400.0
A201902435,11.11.2019,Neustadt,K0984,NAO-Roboter,30,8400.0
A201902436,4.11.2019,Speyer,K8132,NAO-Roboter,37,8400.0
A201902437,2.11.2019,Heidelberg,K3450,Staubsaugerroboter,14,398.95
A201902438,5.11.2019,Speyer,K9160,NAO-Roboter,19,8400.0
A201902439,5.11.2019,Mannheim,K7838,Staubsaugerroboter,19,398.95
A201902440,6.11.2019,Schwetzingen,K4708,Staubsaugerroboter,9,398.95
A201902441,6.11.2019,Heidelberg,K9002,NAO-Roboter,14,8400.0
A201902442,3.11.2019,Mannheim,K0210,Wischroboter,5,289.0
A201902443,4.11.2019,Neustadt,K2582,Lego-Roboter,5,129.9
A201902444,2.11.2019,Speyer,K6899,Wischroboter,26,289.0
A201902445,12.11.2019,Neustadt,K7020,Spielzeugroboter,8,49.99
A201902446,7.11.2019,Schwetzingen,K0054,Spielzeugroboter,5,49.99
A201902447,8.11.2019,Schwetzingen,K9994,Wischroboter,32,289.0
A201902448,2.11.2019,Mannheim,K2468,Lego-Roboter,29,129.9
A201902449,3.11.2019,Neustadt,K1887,Wischroboter,18,289.0
A201902450,2.11.2019,Neustadt,K6200,Lego-Roboter,16,129.9
A201902451,9.11.2019,Schwetzingen,K9686,Wischroboter,38,289.0
A201902452,5.11.2019,Neustadt,K2485,Lego-Roboter,24,129.9
A201902453,5.11.2019,Speyer,K0159,Wischroboter,23,289.0
A201902454,3.11.2019,Neustadt,K6258,Wischroboter,19,289.0
A201902455,12.11.2019,Heidelberg,K1234,Wischroboter,19,289.0
A201902456,5.11.2019,Speyer,K7942,Wischroboter,41,289.0
A201902457,3.11.2019,Heidelberg,K5392,NAO-Roboter,24,8400.0
A201902458,11.11.2019,Schwetzingen,K1043,Wischroboter,25,289.0
A201902459,12.11.2019,Heidelberg,K8308,Lego-Roboter,16,129.9
A201902460,3.11.2019,Mannheim,K9735,NAO-Roboter,42,8400.0
A201902461,1.11.2019,Speyer,K0238,Staubsaugerroboter,8,398.95
A201902462,4.11.2019,Speyer,K5863,Spielzeugroboter,26,49.99
A201902463,6.11.2019,Neustadt,K6455,Wischroboter,6,289.0
A201902464,7.11.2019,Heidelberg,K9768,Wischroboter,19,289.0
A201902465,5.11.2019,Schwetzingen,K6687,Staubsaugerroboter,4,398.95
A201902466,9.11.2019,Speyer,K4025,Wischroboter,7,289.0
A201902467,9.11.2019,Schwetzingen,K1658,Spielzeugroboter,9,49.99
A201902468,10.11.2019,Speyer,K3481,Wischroboter,35,289.0
A201902469,7.11.2019,Schwetzingen,K7874,Lego-Roboter,5,129.9
A201902470,11.11.2019,Neustadt,K9069,NAO-Roboter,1,8400.0
A201902471,12.11.2019,Mannheim,K9351,Wischroboter,14,289.0
A201902472,7.11.2019,Schwetzingen,K6550,Lego-Roboter,33,129.9
A201902473,4.11.2019,Mannheim,K7333,Wischroboter,21,289.0
A201902474,6.11.2019,Schwetzingen,K4760,Spielzeugroboter,40,49.99
A201902475,7.11.2019,Speyer,K6029,Spielzeugroboter,15,49.99
A201902476,12.11.2019,Mannheim,K1052,Spielzeugroboter,28,49.99
A201902477,2.11.2019,Schwetzingen,K4113,Wischroboter,39,289.0
A201902478,4.11.2019,Neustadt,K4360,Wischroboter,21,289.0
A201902479,8.11.2019,Mannheim,K8080,Wischroboter,5,289.0
A201902480,8.11.2019,Heidelberg,K8849,Wischroboter,42,289.0
A201902481,11.11.2019,Schwetzingen,K4633,NAO-Roboter,29,8400.0
A201902482,8.11.2019,Mannheim,K3202,Lego-Roboter,28,129.9
A201902483,12.11.2019,Schwetzingen,K5021,Spielzeugroboter,29,49.99
A201902484,9.11.2019,Heidelberg,K2491,Wischroboter,21,289.0
A201902485,9.11.2019,Mannheim,K4696,Wischroboter,27,289.0
A201902486,10.11.2019,Mannheim,K1100,Lego-Roboter,16,129.9
A201902487,2.11.2019,Heidelberg,K6764,NAO-Roboter,19,8400.0
A201902488,8.11.2019,Neustadt,K6374,Wischroboter,4,289.0
A201902489,12.11.2019,Mannheim,K7550,Staubsaugerroboter,10,398.95
A201902490,11.11.2019,Speyer,K3597,Lego-Roboter,18,129.9
A201902491,11.11.2019,Speyer,K7067,Spielzeugroboter,19,49.99
A201902492,2.11.2019,Schwetzingen,K3470,Staubsaugerroboter,7,398.95
A201902493,3.11.2019,Speyer,K6391,Wischroboter,20,289.0
A201902494,11.11.2019,Schwetzingen,K3595,Spielzeugroboter,32,49.99
A201902495,11.11.2019,Speyer,K7815,Lego-Roboter,39,129.9
A201902496,11.11.2019,Speyer,K5362,Spielzeugroboter,39,49.99
A201902497,12.11.2019,Speyer,K2211,Lego-Roboter,24,129.9
A201902498,3.11.2019,Neustadt,K7383,Wischroboter,35,289.0
A201902499,12.11.2019,Heidelberg,K1290,Lego-Roboter,16,129.9
A201902500,2.11.2019,Heidelberg,K5889,Wischroboter,26,289.0
A201902501,6.11.2019,Neustadt,K0395,Lego-Roboter,2,129.9
A201902502,1.11.2019,Heidelberg,K1584,NAO-Roboter,41,8400.0
A201902503,7.11.2019,Speyer,K0065,Spielzeugroboter,1,49.99
A201902504,12.11.2019,Neustadt,K1155,Wischroboter,39,289.0
A201902505,4.11.2019,Schwetzingen,K1956,Spielzeugroboter,1,49.99
A201902506,5.11.2019,Schwetzingen,K0042,Spielzeugroboter,16,49.99
A201902507,9.11.2019,Neustadt,K6677,NAO-Roboter,41,8400.0
A201902508,1.11.2019,Mannheim,K1179,Lego-Roboter,36,129.9
A201902509,5.11.2019,Schwetzingen,K7808,Wischroboter,16,289.0
A201902510,4.11.2019,Neustadt,K2186,Lego-Roboter,41,129.9
A201902511,8.11.2019,Speyer,K7731,Spielzeugroboter,7,49.99
A201902512,7.11.2019,Schwetzingen,K0973,Lego-Roboter,39,129.9
A201902513,1.11.2019,Heidelberg,K6983,Lego-Roboter,32,129.9
A201902514,6.11.2019,Schwetzingen,K6878,Wischroboter,4,289.0
A201902515,2.11.2019,Mannheim,K9574,NAO-Roboter,6,8400.0
A201902516,2.11.2019,Heidelberg,K1296,Staubsaugerroboter,26,398.95
A201902517,10.11.2019,Neustadt,K2179,Wischroboter,25,289.0
A201902518,9.11.2019,Schwetzingen,K8284,Wischroboter,2,289.0
A201902519,8.11.2019,Neustadt,K5197,Staubsaugerroboter,41,398.95
A201902520,11.11.2019,Speyer,K1886,Wischroboter,36,289.0
A201902521,11.11.2019,Heidelberg,K8548,Staubsaugerroboter,38,398.95
A201902522,1.11.2019,Heidelberg,K2769,NAO-Roboter,33,8400.0
A201902523,5.11.2019,Speyer,K4504,Staubsaugerroboter,42,398.95
A201902524,12.11.2019,Neustadt,K2416,NAO-Roboter,33,8400.0
A201902525,12.11.2019,Speyer,K4116,Spielzeugroboter,10,49.99
A201902526,12.11.2019,Neustadt,K8366,Spielzeugroboter,20,49.99
A201902527,10.11.2019,Neustadt,K2609,Lego-Roboter,16,129.9
A201902528,10.11.2019,Schwetzingen,K8974,Staubsaugerroboter,22,398.95
A201902529,1.11.2019,Schwetzingen,K2737,Staubsaugerroboter,7,398.95
A201902530,8.11.2019,Schwetzingen,K0832,NAO-Roboter,14,8400.0
A201902531,2.11.2019,Heidelberg,K3296,Wischroboter,8,289.0
A201902532,7.11.2019,Heidelberg,K6317,Staubsaugerroboter,28,398.95
A201902533,4.11.2019,Schwetzingen,K2973,Wischroboter,9,289.0
A201902534,12.11.2019,Neustadt,K2796,NAO-Roboter,17,8400.0
A201902535,7.11.2019,Mannheim,K7298,Lego-Roboter,3,129.9
A201902536,1.11.2019,Mannheim,K8689,Wischroboter,11,289.0
A201902537,7.11.2019,Mannheim,K8811,Wischroboter,37,289.0
A201902538,6.11.2019,Heidelberg,K5062,NAO-Roboter,32,8400.0
A201902539,12.11.2019,Neustadt,K7545,Staubsaugerroboter,11,398.95
A201902540,12.11.2019,Mannheim,K4465,Spielzeugroboter,32,49.99
A201902541,5.11.2019,Schwetzingen,K0603,Spielzeugroboter,25,49.99
A201902542,11.11.2019,Neustadt,K1544,NAO-Roboter,34,8400.0
A201902543,3.11.2019,Mannheim,K6021,Wischroboter,30,289.0
A201902544,3.11.2019,Mannheim,K2406,Spielzeugroboter,33,49.99
A201902545,1.11.2019,Speyer,K7126,NAO-Roboter,19,8400.0
A201902546,3.11.2019,Schwetzingen,K1899,Wischroboter,8,289.0
