A201901873,1.9.2019,Heidelberg,K9894,Spielzeugroboter,27,49.99
A201901874,5.9.2019,Heidelberg,K8873,Staubsaugerroboter,34,398.95
A201901875,1.9.2019,Neustadt,K9230,NAO-Roboter,26,8400.0
A201901876,5.9.2019,Mannheim,K8026,Lego-Roboter,38,129.9
A201901877,7.9.2019,Schwetzingen,K7885,NAO-Roboter,9,8400.0
A201901878,7.9.2019,Speyer,K1537,Wischroboter,21,289.0
A201901879,4.9.2019,Schwetzingen,K7058,Wischroboter,23,289.0
A201901880,5.9.2019,Schwetzingen,K3616,Spielzeugroboter,34,49.99
A201901881,1.9.2019,Speyer,K0414,Lego-Roboter,8,129.9
A201901882,2.9.2019,Schwetzingen,K5916,Lego-Roboter,1,129.9
A201901883,3.9.2019,Speyer,K1966,Staubsaugerroboter,32,398.95
A201901884,10.9.2019,Heidelberg,K2528,Wischroboter,31,289.0
A201901885,1.9.2019,Mannheim,K8545,Lego-Roboter,22,129.9
A201901886,7.9.2019,Neustadt,K5256,Wischroboter,29,289.0
A201901887,5.9.2019,Schwetzingen,K2554,Lego-Roboter,9,129.9
A201901888,4.9.2019,Speyer,K1286,Staubsaugerroboter,16,398.95
A201901889,6.9.2019,Mannheim,K2205,Wischroboter,29,289.0
A201901890,9.9.2019,Heidelberg,K0456,NAO-Roboter,1,8400.0
A201901891,6.9.2019,Heidelberg,K7696,Staubsaugerroboter,41,398.95
A201901892,1.9.2019,Neustadt,K9225,NAO-Roboter,12,8400.0
A201901893,11.9.2019,Heidelberg,K2644,Lego-Roboter,38,129.9
A201901894,6.9.2019,Heidelberg,K2860,Staubsaugerroboter,26,398.95
A201901895,5.9.2019,Heidelberg,K0730,Lego-Roboter,12,129.9
A201901896,2.9.2019,Schwetzingen,K6589,Lego-Roboter,40,129.9
A201901897,9.9.2019,Neustadt,K7776,Spielzeugroboter,42,49.99
A201901898,9.9.2019,Mannheim,K0378,Staubsaugerroboter,29,398.95
A201901899,8.9.2019,Heidelberg,K9448,Staubsaugerroboter,8,398.95
A201901900,6.9.2019,Neustadt,K0456,Wischroboter,9,289.0
A201901901,11.9.2019,Heidelberg,K4420,Lego-Roboter,20,129.9
A201901902,3.9.2019,Mannheim,K4087,Lego-Roboter,42,129.9
A201901903,9.9.2019,Schwetzingen,K2215,Spielzeugroboter,2,49.99
A201901904,8.9.2019,Schwetzingen,K1924,Lego-Roboter,30,129.9
A201901905,1.9.2019,Speyer,K3950,Wischroboter,42,289.0
A201901906,11.9.2019,Schwetzingen,K4963,Staubsaugerroboter,39,398.95
A201901907,11.9.2019,Heidelberg,K2922,NAO-Roboter,24,8400.0
A201901908,7.9.2019,Neustadt,K0431,Wischroboter,21,289.0
A201901909,6.9.2019,Mannheim,K0405,Staubsaugerroboter,24,398.95
A201901910,8.9.2019,Speyer,K2891,Spielzeugroboter,37,49.99
A201901911,7.9.2019,Schwetzingen,K0112,Staubsaugerroboter,31,398.95
A201901912,11.9.2019,Neustadt,K3618,Staubsaugerroboter,5,398.95
A201901913,9.9.2019,Schwetzingen,K2554,Wischroboter,1,289.0
A201901914,7.9.2019,Schwetzingen,K2599,Staubsaugerroboter,22,398.95
A201901915,7.9.2019,Mannheim,K8007,Wischroboter,4,289.0
A201901916,8.9.2019,Mannheim,K3626,NAO-Roboter,8,8400.0
A201901917,8.9.2019,Schwetzingen,K3960,Wischroboter,13,289.0
A201901918,5.9.2019,Heidelberg,K3676,Wischroboter,6,289.0
A201901919,8.9.2019,Mannheim,K9734,Staubsaugerroboter,17,398.95
