A201900878,3.5.2019,Heidelberg,K0292,NAO-Roboter,18,8400.0
A201900879,3.5.2019,Mannheim,K6884,Lego-Roboter,27,129.9
A201900880,5.5.2019,Speyer,K3233,Spielzeugroboter,39,49.99
A201900881,6.5.2019,Heidelberg,K0186,Spielzeugroboter,42,49.99
A201900882,12.5.2019,Schwetzingen,K5993,NAO-Roboter,19,8400.0
A201900883,11.5.2019,Speyer,K6856,Staubsaugerroboter,17,398.95
A201900884,7.5.2019,Mannheim,K3834,NAO-Roboter,26,8400.0
A201900885,11.5.2019,Speyer,K2625,Wischroboter,14,289.0
A201900886,9.5.2019,Schwetzingen,K6899,Staubsaugerroboter,32,398.95
A201900887,7.5.2019,Neustadt,K9884,Spielzeugroboter,27,49.99
A201900888,3.5.2019,Schwetzingen,K0403,Lego-Roboter,1,129.9
A201900889,6.5.2019,Neustadt,K8655,Spielzeugroboter,6,49.99
A201900890,8.5.2019,Heidelberg,K9643,Staubsaugerroboter,25,398.95
A201900891,8.5.2019,Neustadt,K1895,Lego-Roboter,24,129.9
A201900892,6.5.2019,Schwetzingen,K0463,Spielzeugroboter,41,49.99
A201900893,1.5.2019,Mannheim,K3038,Wischroboter,38,289.0
A201900894,11.5.2019,Schwetzingen,K9242,NAO-Roboter,22,8400.0
A201900895,10.5.2019,Heidelberg,K6373,Lego-Roboter,21,129.9
A201900896,2.5.2019,Schwetzingen,K1041,NAO-Roboter,41,8400.0
A201900897,5.5.2019,Mannheim,K9545,Spielzeugroboter,28,49.99
A201900898,6.5.2019,Heidelberg,K9838,Staubsaugerroboter,1,398.95
A201900899,5.5.2019,Schwetzingen,K2082,Lego-Roboter,29,129.9
A201900900,8.5.2019,Speyer,K1229,Staubsaugerroboter,15,398.95
A201900901,12.5.2019,Neustadt,K4433,Lego-Roboter,29,129.9
A201900902,3.5.2019,Heidelberg,K5132,Lego-Roboter,21,129.9
A201900903,2.5.2019,Mannheim,K8464,NAO-Roboter,31,8400.0
A201900904,5.5.2019,Speyer,K4356,Lego-Roboter,19,129.9
A201900905,11.5.2019,Neustadt,K2803,Spielzeugroboter,1,49.99
A201900906,12.5.2019,Neustadt,K3952,Wischroboter,18,289.0
A201900907,4.5.2019,Speyer,K4804,Spielzeugroboter,42,49.99
A201900908,6.5.2019,Schwetzingen,K6428,Lego-Roboter,9,129.9
A201900909,11.5.2019,Neustadt,K5191,Lego-Roboter,7,129.9
A201900910,5.5.2019,Heidelberg,K8870,Staubsaugerroboter,22,398.95
A201900911,5.5.2019,Heidelberg,K1694,NAO-Roboter,25,8400.0
A201900912,11.5.2019,Schwetzingen,K0034,NAO-Roboter,26,8400.0
A201900913,8.5.2019,Speyer,K4174,NAO-Roboter,36,8400.0
A201900914,3.5.2019,Neustadt,K8314,Lego-Roboter,20,129.9
A201900915,4.5.2019,Schwetzingen,K5853,Spielzeugroboter,36,49.99
A201900916,9.5.2019,Schwetzingen,K5391,Wischroboter,17,289.0
A201900917,2.5.2019,Speyer,K3302,Wischroboter,31,289.0
A201900918,11.5.2019,Speyer,K5089,Spielzeugroboter,36,49.99
A201900919,4.5.2019,Mannheim,K1874,Wischroboter,19,289.0
A201900920,1.5.2019,Schwetzingen,K2707,Staubsaugerroboter,27,398.95
A201900921,6.5.2019,Schwetzingen,K3157,Lego-Roboter,25,129.9
A201900922,3.5.2019,Heidelberg,K6750,Spielzeugroboter,31,49.99
A201900923,4.5.2019,Heidelberg,K6924,Wischroboter,25,289.0
A201900924,10.5.2019,Neustadt,K2541,Staubsaugerroboter,16,398.95
A201900925,3.5.2019,Mannheim,K1848,Lego-Roboter,42,129.9
A201900926,2.5.2019,Mannheim,K5751,Spielzeugroboter,15,49.99
A201900927,5.5.2019,Mannheim,K6984,Wischroboter,27,289.0
A201900928,6.5.2019,Mannheim,K3344,Staubsaugerroboter,7,398.95
A201900929,4.5.2019,Neustadt,K9744,Spielzeugroboter,37,49.99
A201900930,9.5.2019,Mannheim,K9795,Lego-Roboter,7,129.9
A201900931,10.5.2019,Speyer,K5652,Lego-Roboter,25,129.9
A201900932,9.5.2019,Mannheim,K7857,Staubsaugerroboter,13,398.95
A201900933,7.5.2019,Neustadt,K0759,NAO-Roboter,17,8400.0
A201900934,9.5.2019,Heidelberg,K5323,Lego-Roboter,24,129.9
A201900935,1.5.2019,Speyer,K9096,Wischroboter,40,289.0
A201900936,7.5.2019,Speyer,K2549,Staubsaugerroboter,12,398.95
A201900937,12.5.2019,Heidelberg,K4962,Wischroboter,41,289.0
A201900938,12.5.2019,Speyer,K9567,Wischroboter,24,289.0
A201900939,5.5.2019,Heidelberg,K3183,Lego-Roboter,36,129.9
A201900940,11.5.2019,Speyer,K6765,Lego-Roboter,16,129.9
A201900941,4.5.2019,Mannheim,K9871,Spielzeugroboter,6,49.99
A201900942,6.5.2019,Schwetzingen,K9099,Lego-Roboter,36,129.9
A201900943,4.5.2019,Heidelberg,K1351,Spielzeugroboter,31,49.99
A201900944,10.5.2019,Speyer,K0783,Lego-Roboter,29,129.9
A201900945,11.5.2019,Heidelberg,K0183,Wischroboter,9,289.0
A201900946,2.5.2019,Heidelberg,K5302,Spielzeugroboter,15,49.99
A201900947,1.5.2019,Speyer,K4289,Staubsaugerroboter,31,398.95
A201900948,11.5.2019,Schwetzingen,K4432,Lego-Roboter,40,129.9
A201900949,7.5.2019,Speyer,K8268,Wischroboter,11,289.0
A201900950,9.5.2019,Schwetzingen,K9699,Spielzeugroboter,9,49.99
A201900951,1.5.2019,Mannheim,K4957,Wischroboter,26,289.0
A201900952,9.5.2019,Speyer,K0485,Lego-Roboter,3,129.9
A201900953,7.5.2019,Mannheim,K0245,Staubsaugerroboter,16,398.95
A201900954,10.5.2019,Heidelberg,K4560,Spielzeugroboter,10,49.99
A201900955,11.5.2019,Mannheim,K5020,Spielzeugroboter,5,49.99
A201900956,1.5.2019,Heidelberg,K9474,Staubsaugerroboter,39,398.95
A201900957,2.5.2019,Schwetzingen,K4909,Wischroboter,36,289.0
A201900958,5.5.2019,Schwetzingen,K6729,Wischroboter,5,289.0
A201900959,6.5.2019,Speyer,K1243,Wischroboter,28,289.0
A201900960,3.5.2019,Heidelberg,K5126,Staubsaugerroboter,41,398.95
A201900961,7.5.2019,Mannheim,K5350,NAO-Roboter,42,8400.0
A201900962,6.5.2019,Neustadt,K5089,Staubsaugerroboter,12,398.95
A201900963,11.5.2019,Neustadt,K2897,Lego-Roboter,42,129.9
A201900964,8.5.2019,Schwetzingen,K2092,Lego-Roboter,1,129.9
A201900965,1.5.2019,Schwetzingen,K5549,NAO-Roboter,31,8400.0
A201900966,9.5.2019,Schwetzingen,K4602,Staubsaugerroboter,18,398.95
A201900967,12.5.2019,Schwetzingen,K3743,Staubsaugerroboter,18,398.95
A201900968,10.5.2019,Neustadt,K0158,Staubsaugerroboter,32,398.95
A201900969,1.5.2019,Schwetzingen,K6752,Staubsaugerroboter,34,398.95
A201900970,3.5.2019,Neustadt,K2355,NAO-Roboter,4,8400.0
A201900971,12.5.2019,Mannheim,K4637,Wischroboter,13,289.0
A201900972,8.5.2019,Mannheim,K1602,NAO-Roboter,8,8400.0
A201900973,6.5.2019,Schwetzingen,K0950,Staubsaugerroboter,1,398.95
A201900974,7.5.2019,Schwetzingen,K3527,Spielzeugroboter,36,49.99
A201900975,6.5.2019,Heidelberg,K5319,Wischroboter,12,289.0
A201900976,10.5.2019,Mannheim,K0891,NAO-Roboter,37,8400.0
A201900977,1.5.2019,Heidelberg,K1235,Wischroboter,37,289.0
A201900978,4.5.2019,Neustadt,K7736,Wischroboter,1,289.0
A201900979,7.5.2019,Schwetzingen,K6431,Lego-Roboter,5,129.9
A201900980,7.5.2019,Schwetzingen,K8392,Spielzeugroboter,38,49.99
A201900981,4.5.2019,Mannheim,K1376,Wischroboter,12,289.0
A201900982,10.5.2019,Speyer,K8660,Wischroboter,29,289.0
A201900983,3.5.2019,Mannheim,K5330,Wischroboter,25,289.0
A201900984,4.5.2019,Heidelberg,K2278,Spielzeugroboter,25,49.99
A201900985,3.5.2019,Schwetzingen,K9381,Spielzeugroboter,42,49.99
A201900986,9.5.2019,Mannheim,K2387,Lego-Roboter,31,129.9
A201900987,6.5.2019,Speyer,K1745,Spielzeugroboter,11,49.99
A201900988,1.5.2019,Speyer,K5298,Lego-Roboter,31,129.9
A201900989,7.5.2019,Speyer,K2385,NAO-Roboter,26,8400.0
A201900990,9.5.2019,Neustadt,K2418,NAO-Roboter,7,8400.0
A201900991,3.5.2019,Neustadt,K1828,NAO-Roboter,15,8400.0
A201900992,9.5.2019,Speyer,K5615,Wischroboter,31,289.0
A201900993,6.5.2019,Neustadt,K2632,Spielzeugroboter,38,49.99
A201900994,8.5.2019,Heidelberg,K1748,Lego-Roboter,34,129.9
A201900995,4.5.2019,Mannheim,K1669,Wischroboter,6,289.0
A201900996,9.5.2019,Heidelberg,K3371,Lego-Roboter,30,129.9
A201900997,8.5.2019,Schwetzingen,K6898,NAO-Roboter,7,8400.0
A201900998,4.5.2019,Heidelberg,K4958,NAO-Roboter,1,8400.0
A201900999,12.5.2019,Speyer,K3806,Wischroboter,19,289.0
A201901000,3.5.2019,Neustadt,K7156,Spielzeugroboter,41,49.99
A201901001,3.5.2019,Speyer,K4123,Lego-Roboter,20,129.9
A201901002,7.5.2019,Schwetzingen,K5745,NAO-Roboter,20,8400.0
A201901003,2.5.2019,Heidelberg,K2808,Lego-Roboter,5,129.9
A201901004,3.5.2019,Speyer,K7086,Staubsaugerroboter,36,398.95
A201901005,5.5.2019,Schwetzingen,K8571,Lego-Roboter,25,129.9
A201901006,12.5.2019,Speyer,K7825,Spielzeugroboter,25,49.99
A201901007,3.5.2019,Heidelberg,K8475,Spielzeugroboter,23,49.99
A201901008,7.5.2019,Speyer,K3638,Wischroboter,7,289.0
A201901009,7.5.2019,Mannheim,K8330,Lego-Roboter,38,129.9
A201901010,7.5.2019,Heidelberg,K9634,Wischroboter,26,289.0
A201901011,4.5.2019,Speyer,K7704,Staubsaugerroboter,40,398.95
A201901012,10.5.2019,Mannheim,K3947,Lego-Roboter,28,129.9
A201901013,4.5.2019,Speyer,K1445,Spielzeugroboter,6,49.99
A201901014,8.5.2019,Schwetzingen,K5756,Staubsaugerroboter,9,398.95
A201901015,6.5.2019,Heidelberg,K8589,Wischroboter,23,289.0
A201901016,8.5.2019,Schwetzingen,K9728,Wischroboter,11,289.0
A201901017,5.5.2019,Heidelberg,K4488,Staubsaugerroboter,41,398.95
A201901018,2.5.2019,Mannheim,K0515,Lego-Roboter,37,129.9
A201901019,1.5.2019,Heidelberg,K2801,Lego-Roboter,40,129.9
A201901020,8.5.2019,Neustadt,K3513,Wischroboter,35,289.0
A201901021,8.5.2019,Mannheim,K0889,Staubsaugerroboter,24,398.95
A201901022,10.5.2019,Speyer,K1650,Wischroboter,9,289.0
A201901023,5.5.2019,Schwetzingen,K4801,Lego-Roboter,26,129.9
A201901024,2.5.2019,Neustadt,K2377,Spielzeugroboter,4,49.99
A201901025,10.5.2019,Neustadt,K8801,Lego-Roboter,2,129.9
A201901026,2.5.2019,Speyer,K4511,Lego-Roboter,40,129.9
A201901027,4.5.2019,Speyer,K8949,Lego-Roboter,3,129.9
A201901028,12.5.2019,Neustadt,K0835,Wischroboter,26,289.0
A201901029,2.5.2019,Neustadt,K0836,Spielzeugroboter,26,49.99
A201901030,4.5.2019,Schwetzingen,K9705,Wischroboter,2,289.0
A201901031,10.5.2019,Speyer,K8058,NAO-Roboter,42,8400.0
A201901032,8.5.2019,Speyer,K7089,Staubsaugerroboter,41,398.95
A201901033,7.5.2019,Schwetzingen,K0450,Staubsaugerroboter,9,398.95
A201901034,3.5.2019,Heidelberg,K9613,Lego-Roboter,37,129.9
A201901035,10.5.2019,Neustadt,K9447,Spielzeugroboter,32,49.99
A201901036,11.5.2019,Mannheim,K9307,Spielzeugroboter,32,49.99
A201901037,1.5.2019,Speyer,K2302,Staubsaugerroboter,13,398.95
A201901038,8.5.2019,Mannheim,K1723,Spielzeugroboter,8,49.99
A201901039,6.5.2019,Schwetzingen,K7049,Staubsaugerroboter,42,398.95
A201901040,9.5.2019,Mannheim,K1109,NAO-Roboter,41,8400.0
A201901041,10.5.2019,Schwetzingen,K6379,Wischroboter,19,289.0
A201901042,7.5.2019,Neustadt,K9187,NAO-Roboter,36,8400.0
A201901043,9.5.2019,Mannheim,K0629,NAO-Roboter,33,8400.0
A201901044,11.5.2019,Heidelberg,K7939,NAO-Roboter,37,8400.0
A201901045,1.5.2019,Neustadt,K8196,Staubsaugerroboter,41,398.95
A201901046,8.5.2019,Schwetzingen,K1565,Spielzeugroboter,2,49.99
A201901047,12.5.2019,Schwetzingen,K5670,Spielzeugroboter,6,49.99
A201901048,6.5.2019,Schwetzingen,K8517,NAO-Roboter,7,8400.0
A201901049,11.5.2019,Neustadt,K9878,Spielzeugroboter,26,49.99
A201901050,6.5.2019,Mannheim,K1141,Lego-Roboter,31,129.9
