A201902244,9.11.2019,Mannheim,K3356,Staubsaugerroboter,29,398.95
A201902245,11.11.2019,Speyer,K1136,Lego-Roboter,24,129.9
A201902246,12.11.2019,Speyer,K9115,NAO-Roboter,7,8400.0
A201902247,9.11.2019,Heidelberg,K1177,NAO-Roboter,12,8400.0
A201902248,7.11.2019,Schwetzingen,K3468,Wischroboter,6,289.0
A201902249,4.11.2019,Mannheim,K3219,NAO-Roboter,14,8400.0
A201902250,8.11.2019,Neustadt,K7500,Staubsaugerroboter,2,398.95
A201902251,5.11.2019,Schwetzingen,K1860,Spielzeugroboter,27,49.99
A201902252,11.11.2019,Speyer,K9661,NAO-Roboter,39,8400.0
A201902253,11.11.2019,Mannheim,K9552,Staubsaugerroboter,9,398.95
A201902254,10.11.2019,Heidelberg,K9235,Staubsaugerroboter,21,398.95
A201902255,2.11.2019,Heidelberg,K6886,Staubsaugerroboter,11,398.95
A201902256,12.11.2019,Mannheim,K9029,Staubsaugerroboter,3,398.95
A201902257,8.11.2019,Mannheim,K2252,Lego-Roboter,27,129.9
A201902258,5.11.2019,Mannheim,K0941,Wischroboter,22,289.0
A201902259,6.11.2019,Heidelberg,K9755,Lego-Roboter,1,129.9
A201902260,2.11.2019,Speyer,K6153,Spielzeugroboter,33,49.99
A201902261,12.11.2019,Neustadt,K8967,Staubsaugerroboter,41,398.95
A201902262,8.11.2019,Mannheim,K5673,NAO-Roboter,23,8400.0
A201902263,7.11.2019,Neustadt,K5846,Spielzeugroboter,6,49.99
A201902264,10.11.2019,Heidelberg,K6866,Wischroboter,6,289.0
A201902265,8.11.2019,Neustadt,K0808,Wischroboter,6,289.0
A201902266,4.11.2019,Speyer,K7533,Wischroboter,18,289.0
A201902267,1.11.2019,Speyer,K7505,NAO-Roboter,33,8400.0
A201902268,1.11.2019,Neustadt,K0833,Wischroboter,6,289.0
A201902269,6.11.2019,Schwetzingen,K4406,NAO-Roboter,23,8400.0
A201902270,7.11.2019,Heidelberg,K2164,Staubsaugerroboter,3,398.95
A201902271,12.11.2019,Mannheim,K0710,NAO-Roboter,30,8400.0
A201902272,12.11.2019,Mannheim,K2733,Wischroboter,32,289.0
A201902273,12.11.2019,Heidelberg,K8576,Spielzeugroboter,32,49.99
A201902274,11.11.2019,Mannheim,K4205,Wischroboter,25,289.0
A201902275,9.11.2019,Neustadt,K4939,Wischroboter,12,289.0
A201902276,10.11.2019,Schwetzingen,K4371,Staubsaugerroboter,32,398.95
A201902277,7.11.2019,Schwetzingen,K8470,NAO-Roboter,13,8400.0
A201902278,12.11.2019,Mannheim,K5252,Spielzeugroboter,42,49.99
A201902279,8.11.2019,Speyer,K0483,Spielzeugroboter,31,49.99
A201902280,7.11.2019,Speyer,K2509,NAO-Roboter,10,8400.0
A201902281,2.11.2019,Heidelberg,K2686,Lego-Roboter,42,129.9
A201902282,5.11.2019,Speyer,K8386,Wischroboter,38,289.0
A201902283,9.11.2019,Neustadt,K9825,Spielzeugroboter,29,49.99
A201902284,9.11.2019,Mannheim,K9722,Wischroboter,17,289.0
A201902285,1.11.2019,Mannheim,K1233,NAO-Roboter,41,8400.0
A201902286,4.11.2019,Mannheim,K7814,Staubsaugerroboter,36,398.95
A201902287,3.11.2019,Heidelberg,K2306,Spielzeugroboter,33,49.99
A201902288,5.11.2019,Schwetzingen,K8091,Wischroboter,18,289.0
A201902289,12.11.2019,Neustadt,K4807,Staubsaugerroboter,29,398.95
A201902290,6.11.2019,Speyer,K4685,Wischroboter,11,289.0
A201902291,6.11.2019,Neustadt,K3736,Staubsaugerroboter,9,398.95
