A201901354,10.7.2019,Neustadt,K0623,Spielzeugroboter,23,49.99
A201901355,2.7.2019,Heidelberg,K8968,NAO-Roboter,12,8400.0
A201901356,6.7.2019,Schwetzingen,K6220,NAO-Roboter,3,8400.0
A201901357,5.7.2019,Schwetzingen,K8865,Staubsaugerroboter,7,398.95
A201901358,2.7.2019,Schwetzingen,K7778,Lego-Roboter,11,129.9
A201901359,3.7.2019,Neustadt,K1291,Wischroboter,6,289.0
A201901360,2.7.2019,Speyer,K1688,Wischroboter,21,289.0
A201901361,6.7.2019,Speyer,K2173,NAO-Roboter,42,8400.0
A201901362,12.7.2019,Speyer,K9591,Staubsaugerroboter,2,398.95
A201901363,4.7.2019,Neustadt,K9066,Wischroboter,17,289.0
A201901364,12.7.2019,Neustadt,K0691,Lego-Roboter,30,129.9
A201901365,12.7.2019,Heidelberg,K6796,Wischroboter,35,289.0
A201901366,3.7.2019,Speyer,K4996,Spielzeugroboter,3,49.99
A201901367,6.7.2019,Mannheim,K6849,Wischroboter,18,289.0
A201901368,7.7.2019,Heidelberg,K2041,Wischroboter,1,289.0
A201901369,9.7.2019,Schwetzingen,K1435,Spielzeugroboter,20,49.99
A201901370,10.7.2019,Heidelberg,K0156,Staubsaugerroboter,5,398.95
A201901371,4.7.2019,Mannheim,K0463,Wischroboter,21,289.0
A201901372,2.7.2019,Neustadt,K7886,Lego-Roboter,15,129.9
A201901373,2.7.2019,Neustadt,K7849,Staubsaugerroboter,22,398.95
A201901374,6.7.2019,Mannheim,K1574,Lego-Roboter,2,129.9
A201901375,1.7.2019,Neustadt,K2746,Lego-Roboter,17,129.9
A201901376,6.7.2019,Schwetzingen,K1485,NAO-Roboter,40,8400.0
A201901377,6.7.2019,Neustadt,K1365,Staubsaugerroboter,3,398.95
A201901378,11.7.2019,Speyer,K3174,NAO-Roboter,14,8400.0
A201901379,8.7.2019,Speyer,K6095,NAO-Roboter,10,8400.0
A201901380,1.7.2019,Mannheim,K1033,NAO-Roboter,4,8400.0
A201901381,2.7.2019,Speyer,K0572,NAO-Roboter,17,8400.0
A201901382,3.7.2019,Heidelberg,K7133,Spielzeugroboter,24,49.99
A201901383,8.7.2019,Heidelberg,K2253,Lego-Roboter,10,129.9
A201901384,5.7.2019,Neustadt,K0601,NAO-Roboter,37,8400.0
A201901385,1.7.2019,Neustadt,K7920,Staubsaugerroboter,22,398.95
A201901386,1.7.2019,Heidelberg,K0815,Staubsaugerroboter,32,398.95
A201901387,1.7.2019,Schwetzingen,K2254,Staubsaugerroboter,7,398.95
A201901388,3.7.2019,Schwetzingen,K1735,Staubsaugerroboter,31,398.95
A201901389,11.7.2019,Schwetzingen,K5388,Staubsaugerroboter,37,398.95
A201901390,6.7.2019,Speyer,K4554,Spielzeugroboter,41,49.99
A201901391,5.7.2019,Mannheim,K1976,Wischroboter,24,289.0
A201901392,3.7.2019,Neustadt,K1783,Spielzeugroboter,24,49.99
A201901393,4.7.2019,Neustadt,K1890,Spielzeugroboter,18,49.99
A201901394,1.7.2019,Speyer,K7653,Lego-Roboter,16,129.9
A201901395,5.7.2019,Neustadt,K1210,Wischroboter,39,289.0
A201901396,9.7.2019,Heidelberg,K7487,NAO-Roboter,31,8400.0
A201901397,10.7.2019,Speyer,K1616,Spielzeugroboter,4,49.99
A201901398,3.7.2019,Mannheim,K2346,Staubsaugerroboter,1,398.95
A201901399,9.7.2019,Schwetzingen,K6689,Wischroboter,41,289.0
A201901400,12.7.2019,Neustadt,K4907,Lego-Roboter,4,129.9
A201901401,9.7.2019,Mannheim,K4987,Spielzeugroboter,14,49.99
A201901402,6.7.2019,Neustadt,K8062,Lego-Roboter,35,129.9
A201901403,1.7.2019,Schwetzingen,K2005,Spielzeugroboter,23,49.99
A201901404,11.7.2019,Neustadt,K9230,NAO-Roboter,39,8400.0
A201901405,5.7.2019,Speyer,K6384,Staubsaugerroboter,1,398.95
A201901406,1.7.2019,Speyer,K0802,NAO-Roboter,19,8400.0
A201901407,5.7.2019,Mannheim,K9833,Lego-Roboter,19,129.9
A201901408,1.7.2019,Neustadt,K0520,Spielzeugroboter,19,49.99
A201901409,3.7.2019,Speyer,K5360,NAO-Roboter,11,8400.0
A201901410,3.7.2019,Neustadt,K4887,Lego-Roboter,11,129.9
A201901411,2.7.2019,Speyer,K4410,NAO-Roboter,15,8400.0
A201901412,6.7.2019,Neustadt,K3946,Spielzeugroboter,16,49.99
A201901413,5.7.2019,Speyer,K0482,Staubsaugerroboter,26,398.95
A201901414,11.7.2019,Schwetzingen,K6950,Lego-Roboter,16,129.9
A201901415,6.7.2019,Heidelberg,K4679,NAO-Roboter,13,8400.0
A201901416,8.7.2019,Speyer,K5582,NAO-Roboter,14,8400.0
A201901417,2.7.2019,Schwetzingen,K7515,Lego-Roboter,35,129.9
A201901418,5.7.2019,Speyer,K4412,Wischroboter,26,289.0
A201901419,1.7.2019,Mannheim,K1044,NAO-Roboter,6,8400.0
A201901420,12.7.2019,Speyer,K7287,Lego-Roboter,19,129.9
A201901421,2.7.2019,Speyer,K6107,Spielzeugroboter,16,49.99
A201901422,10.7.2019,Heidelberg,K3290,NAO-Roboter,35,8400.0
