A201900227,9.2.2019,Mannheim,K0060,Staubsaugerroboter,10,398.95
A201900228,4.2.2019,Speyer,K6065,Staubsaugerroboter,26,398.95
A201900229,2.2.2019,Speyer,K1005,NAO-Roboter,12,8400.0
A201900230,2.2.2019,Heidelberg,K8001,Spielzeugroboter,15,49.99
A201900231,9.2.2019,Schwetzingen,K9751,Staubsaugerroboter,5,398.95
A201900232,11.2.2019,Speyer,K4333,Lego-Roboter,15,129.9
A201900233,12.2.2019,Speyer,K6927,NAO-Roboter,24,8400.0
A201900234,3.2.2019,Mannheim,K0525,Staubsaugerroboter,23,398.95
A201900235,7.2.2019,Speyer,K5806,NAO-Roboter,33,8400.0
A201900236,6.2.2019,Neustadt,K6796,NAO-Roboter,17,8400.0
A201900237,4.2.2019,Speyer,K7489,Staubsaugerroboter,42,398.95
A201900238,5.2.2019,Neustadt,K7513,Wischroboter,30,289.0
A201900239,5.2.2019,Schwetzingen,K5946,NAO-Roboter,1,8400.0
A201900240,11.2.2019,Speyer,K9599,Lego-Roboter,38,129.9
A201900241,4.2.2019,Heidelberg,K0267,Staubsaugerroboter,9,398.95
A201900242,7.2.2019,Mannheim,K8610,Staubsaugerroboter,30,398.95
A201900243,10.2.2019,Heidelberg,K6150,NAO-Roboter,29,8400.0
A201900244,12.2.2019,Heidelberg,K1269,NAO-Roboter,7,8400.0
A201900245,4.2.2019,Neustadt,K6837,NAO-Roboter,29,8400.0
A201900246,11.2.2019,Speyer,K1874,Spielzeugroboter,13,49.99
A201900247,12.2.2019,Neustadt,K5192,NAO-Roboter,40,8400.0
A201900248,2.2.2019,Speyer,K7025,Lego-Roboter,39,129.9
A201900249,5.2.2019,Heidelberg,K3738,Staubsaugerroboter,12,398.95
A201900250,3.2.2019,Schwetzingen,K8608,Lego-Roboter,36,129.9
A201900251,10.2.2019,Schwetzingen,K7819,Staubsaugerroboter,40,398.95
A201900252,11.2.2019,Mannheim,K8860,NAO-Roboter,38,8400.0
A201900253,10.2.2019,Mannheim,K8991,Lego-Roboter,15,129.9
A201900254,5.2.2019,Heidelberg,K3731,NAO-Roboter,21,8400.0
A201900255,11.2.2019,Schwetzingen,K1064,Spielzeugroboter,37,49.99
A201900256,10.2.2019,Neustadt,K1520,Lego-Roboter,2,129.9
A201900257,7.2.2019,Speyer,K9942,Staubsaugerroboter,10,398.95
A201900258,1.2.2019,Neustadt,K3012,NAO-Roboter,9,8400.0
A201900259,10.2.2019,Heidelberg,K0674,NAO-Roboter,28,8400.0
A201900260,2.2.2019,Schwetzingen,K6986,Spielzeugroboter,24,49.99
A201900261,4.2.2019,Mannheim,K0659,Spielzeugroboter,23,49.99
A201900262,3.2.2019,Neustadt,K1089,NAO-Roboter,29,8400.0
A201900263,6.2.2019,Mannheim,K7156,Spielzeugroboter,24,49.99
A201900264,12.2.2019,Neustadt,K2600,NAO-Roboter,32,8400.0
A201900265,1.2.2019,Mannheim,K9621,Staubsaugerroboter,35,398.95
