A201900001,7.1.2019,Mannheim,K2097,Wischroboter,27,289.0
A201900002,8.1.2019,Schwetzingen,K9699,Wischroboter,2,289.0
A201900003,3.1.2019,Mannheim,K8811,Lego-Roboter,34,129.9
A201900004,10.1.2019,Schwetzingen,K0840,Wischroboter,7,289.0
A201900005,4.1.2019,Heidelberg,K3811,Staubsaugerroboter,3,398.95
A201900006,3.1.2019,Mannheim,K4671,NAO-Roboter,15,8400.0
A201900007,8.1.2019,Schwetzingen,K8329,Wischroboter,22,289.0
A201900008,7.1.2019,Neustadt,K5471,Lego-Roboter,32,129.9
A201900009,5.1.2019,Speyer,K3076,Spielzeugroboter,7,49.99
A201900010,4.1.2019,Mannheim,K7425,NAO-Roboter,34,8400.0
A201900011,5.1.2019,Heidelberg,K2500,Staubsaugerroboter,26,398.95
A201900012,1.1.2019,Schwetzingen,K6026,Lego-Roboter,2,129.9
A201900013,8.1.2019,Mannheim,K7954,Staubsaugerroboter,14,398.95
A201900014,11.1.2019,Neustadt,K9105,Wischroboter,16,289.0
A201900015,10.1.2019,Heidelberg,K1475,Lego-Roboter,42,129.9
A201900016,5.1.2019,Speyer,K2072,Lego-Roboter,28,129.9
A201900017,4.1.2019,Heidelberg,K2838,NAO-Roboter,42,8400.0
A201900018,7.1.2019,Heidelberg,K4504,Staubsaugerroboter,22,398.95
A201900019,4.1.2019,Mannheim,K9282,NAO-Roboter,13,8400.0
A201900020,4.1.2019,Mannheim,K8780,Wischroboter,20,289.0
A201900021,11.1.2019,Speyer,K0109,Lego-Roboter,5,129.9
A201900022,11.1.2019,Schwetzingen,K5901,Wischroboter,3,289.0
A201900023,11.1.2019,Neustadt,K6962,Lego-Roboter,16,129.9
A201900024,2.1.2019,Heidelberg,K9037,Spielzeugroboter,22,49.99
A201900025,12.1.2019,Neustadt,K5324,NAO-Roboter,11,8400.0
A201900026,1.1.2019,Speyer,K1691,Wischroboter,14,289.0
A201900027,4.1.2019,Schwetzingen,K3184,Lego-Roboter,21,129.9
A201900028,2.1.2019,Mannheim,K4634,Staubsaugerroboter,19,398.95
A201900029,8.1.2019,Schwetzingen,K9471,Spielzeugroboter,36,49.99
A201900030,4.1.2019,Speyer,K3986,Wischroboter,26,289.0
A201900031,10.1.2019,Schwetzingen,K7151,Spielzeugroboter,39,49.99
A201900032,5.1.2019,Neustadt,K1959,Spielzeugroboter,29,49.99
